column125628,column2936,column310477,column43618,column5640,column682,column787,column845,column933,column1044
column11105,column226537,column38709,column42152,column5450,column6199,column792,column835,column919,column1036
column12554,column248706,column327012,column46612,column5823,column6137,column749,column87,column924,column102
column125965,column233014,column342579,column41858,column5131,column6320,column788,column87,column933,column1045
column16156,column27197,column314388,column49010,column5655,column6118,column747,column88,column97,column1049
column142435,column220414,column39904,column43925,column5688,column6475,column720,column836,column95,column106
column19565,column26160,column327458,column42032,column5677,column6108,column744,column815,column943,column1011
column128673,column248567,column310782,column47153,column5455,column6270,column78,column842,column919,column1037
column138521,column220878,column315628,column43470,column5687,column6396,column793,column80,column945,column1048
column126252,column213194,column336307,column42475,column5715,column6271,column779,column847,column935,column107
column16609,column224978,column344347,column46449,column5914,column6411,column786,column825,column942,column1036
column112150,column26411,column338158,column49452,column5354,column6420,column716,column836,column911,column106
column18917,column23858,column341239,column42933,column5945,column6347,column780,column847,column941,column105
column149205,column210147,column39244,column41096,column5155,column6274,column753,column849,column945,column1043
column112049,column2625,column36505,column42724,column5297,column6361,column735,column810,column922,column1049
column120587,column237761,column314325,column41464,column5773,column6424,column721,column836,column916,column100
column143355,column26584,column339894,column49742,column5301,column671,column755,column830,column91,column1029
column1125,column230012,column37803,column44167,column5892,column6392,column719,column826,column920,column107
column119332,column222883,column323317,column4101,column5535,column6350,column712,column87,column947,column107
column118150,column216172,column32659,column43379,column5645,column6324,column720,column843,column96,column103
column11613,column210500,column312160,column47383,column510,column6404,column770,column86,column93,column1046
column16346,column242671,column311045,column4866,column5672,column6322,column769,column818,column949,column1026
column134791,column22519,column325278,column45467,column586,column6275,column714,column85,column931,column1025
column149328,column212323,column344133,column42992,column5823,column6333,column771,column837,column946,column1036
column133304,column211060,column321692,column45833,column5922,column6339,column735,column844,column946,column1037
column129421,column218444,column313997,column47217,column5584,column6168,column774,column810,column938,column1030
column12214,column228687,column316086,column42430,column5913,column628,column765,column83,column910,column1049
column127738,column227413,column325052,column42719,column5351,column6353,column739,column88,column91,column1039
column141622,column23888,column323020,column48029,column599,column6483,column795,column89,column98,column100
column118132,column220030,column327171,column4419,column5334,column6359,column729,column848,column942,column1010
column122711,column211416,column312602,column46377,column5242,column651,column753,column85,column929,column1034
column140526,column222205,column35353,column45992,column5100,column61,column725,column836,column94,column108
column118976,column230832,column322662,column42296,column5234,column6140,column742,column842,column941,column107
column15929,column24118,column339945,column47272,column5346,column6299,column750,column80,column92,column101
column119172,column240325,column3443,column49626,column5719,column6451,column743,column822,column99,column1035
column113088,column23101,column37187,column46004,column5699,column6470,column711,column817,column95,column1037
column128749,column230648,column348559,column42497,column5643,column6274,column793,column842,column947,column1040
column145127,column214375,column347040,column49242,column5367,column6177,column724,column847,column924,column1049
column12259,column223690,column317166,column46967,column5675,column6354,column71,column838,column933,column1018
column12963,column214458,column38731,column42521,column5775,column6444,column732,column848,column90,column1027
column137483,column244766,column332582,column43347,column5803,column6476,column758,column88,column936,column105
column122140,column221869,column35538,column47094,column5722,column6423,column725,column844,column921,column1044
column125571,column237828,column332652,column47546,column5745,column6375,column728,column820,column911,column108
column112936,column212356,column347063,column47056,column5170,column6418,column766,column843,column915,column1033
column19433,column229371,column327211,column47037,column5854,column664,column717,column835,column95,column100
column18810,column25434,column34008,column44778,column5486,column6449,column71,column820,column941,column1012
column137653,column237510,column36230,column46701,column5996,column6256,column751,column822,column949,column1017
column11153,column228576,column314123,column46260,column5643,column6389,column752,column848,column946,column1023
column146462,column223504,column347530,column43687,column5772,column6404,column79,column844,column923,column108
column129448,column239022,column337867,column45692,column5782,column6168,column74,column83,column99,column106
column1661,column22894,column33722,column41153,column5969,column6109,column741,column837,column944,column1049
column114067,column225460,column338774,column43129,column5724,column6364,column775,column819,column941,column109
column118362,column219088,column322712,column49712,column5743,column643,column795,column85,column938,column1025
column18694,column234387,column336167,column42756,column58,column6466,column719,column87,column937,column1015
column121635,column217238,column3826,column45560,column5726,column6407,column755,column830,column913,column1049
column114778,column220191,column343959,column4102,column554,column6493,column760,column848,column935,column1036
column148360,column22459,column320329,column42978,column5752,column6370,column760,column86,column923,column1034
column13422,column24131,column320252,column49895,column5490,column6145,column717,column825,column90,column1044
column121058,column240486,column34383,column44787,column5164,column692,column763,column821,column912,column1015
column129574,column226370,column327936,column49168,column5283,column6442,column729,column829,column99,column1045
column145100,column230908,column333131,column45463,column5575,column6293,column751,column817,column925,column1035
column134229,column219702,column336830,column42194,column5797,column644,column775,column818,column914,column1040
column137645,column210742,column34602,column48869,column5191,column6158,column761,column837,column941,column1049
column118931,column236559,column323363,column42245,column5808,column616,column740,column816,column944,column1042
column12798,column22456,column332882,column49509,column5872,column6194,column745,column820,column913,column1044
column17008,column216971,column348925,column43263,column5986,column6440,column727,column811,column929,column1044
column133937,column212721,column319410,column4886,column5126,column6259,column736,column841,column930,column1024
column120807,column29996,column322074,column4754,column5205,column6457,column785,column837,column911,column1029
column118387,column247190,column38705,column49604,column5298,column6293,column753,column85,column94,column1033
column130132,column21154,column349231,column46615,column5813,column6493,column752,column817,column935,column1026
column132283,column214534,column318223,column41971,column5422,column645,column782,column832,column917,column1029
column19637,column225508,column333875,column43729,column5955,column6481,column778,column829,column932,column1032
column140533,column219262,column346674,column47393,column5516,column6339,column784,column840,column926,column1018
column126901,column249444,column346520,column45620,column5509,column6177,column735,column86,column910,column1016
column128462,column239048,column339458,column44307,column5217,column6131,column710,column80,column915,column1015
column19406,column247179,column315271,column48947,column59,column658,column753,column813,column946,column1047
column118287,column244794,column335250,column46267,column5433,column6429,column793,column815,column920,column107
column11296,column217216,column310075,column41777,column5988,column6170,column723,column823,column940,column1034
column122817,column29061,column348687,column48325,column5284,column6461,column775,column814,column95,column1033
column123687,column225563,column324252,column47622,column5226,column6200,column747,column82,column911,column1017
column127574,column213417,column33308,column45994,column5394,column6195,column739,column810,column924,column1019
column129733,column246996,column317755,column47377,column5369,column6431,column794,column811,column925,column1040
column18403,column219156,column36808,column46325,column5238,column6160,column766,column839,column932,column1021
column124997,column246464,column345360,column42003,column554,column6303,column769,column819,column99,column1021
column12119,column27714,column313984,column43023,column5442,column6139,column743,column823,column944,column1012
column122444,column243507,column332699,column49897,column5624,column6477,column729,column836,column921,column1011
column128028,column243383,column38567,column49709,column5196,column6450,column745,column845,column99,column106
column115781,column230268,column347510,column44294,column5939,column6306,column720,column83,column949,column1017
column124937,column232534,column345760,column49447,column5645,column6296,column738,column835,column92,column1024
column117385,column236248,column331443,column44635,column5611,column6300,column77,column838,column91,column1035
column139825,column233648,column342727,column49416,column5409,column6401,column72,column845,column95,column1017
column13208,column235399,column337293,column48443,column5673,column6234,column730,column828,column911,column107
column136895,column223438,column314855,column4137,column5361,column6465,column74,column84,column916,column1047
column116361,column232520,column325476,column46464,column579,column6342,column727,column840,column917,column1027
column116995,column228800,column33792,column47650,column5579,column674,column767,column81,column940,column1030
column120236,column249255,column334236,column44802,column5895,column69,column799,column831,column913,column1032
column13101,column225203,column329894,column48527,column5167,column6168,column718,column88,column935,column102
column138540,column28509,column344338,column41297,column5326,column6469,column783,column827,column910,column104
column19973,column226923,column349629,column42603,column557,column6114,column727,column83,column99,column1015
column117478,column239320,column325626,column41774,column5469,column6289,column731,column82,column922,column1047
column140979,column233933,column345405,column48241,column5739,column6447,column795,column829,column936,column109
column133005,column248741,column337792,column42241,column512,column6493,column757,column845,column945,column1031
column136120,column245447,column346060,column41066,column5544,column633,column718,column842,column931,column1031
column148666,column29033,column338041,column48991,column5527,column6143,column762,column843,column924,column1038
column13275,column28099,column342354,column4652,column5110,column6346,column773,column820,column922,column1039
column126220,column22053,column334922,column4923,column5200,column636,column745,column85,column910,column1018
column132389,column21186,column314705,column45726,column5389,column6219,column73,column841,column948,column1019
column129389,column214707,column334547,column46826,column5586,column6372,column766,column89,column938,column1034
column15755,column244353,column32016,column49826,column5613,column6446,column768,column832,column911,column1049
column113084,column212379,column345979,column49107,column5281,column6497,column753,column836,column911,column1015
column18935,column216147,column335511,column42544,column5956,column6456,column727,column829,column920,column1012
column15170,column232614,column38316,column49810,column5478,column6438,column79,column816,column931,column1013
column143304,column238152,column316511,column49419,column5962,column6478,column776,column835,column923,column1046
column126920,column2991,column340767,column41500,column5274,column6136,column766,column81,column935,column106
column18354,column23849,column35684,column45716,column5399,column6376,column764,column813,column935,column1043
column144225,column227713,column333895,column41798,column5504,column6270,column712,column819,column918,column1027
column114215,column217807,column345676,column42490,column5192,column6252,column756,column845,column927,column1045
column12737,column248325,column34723,column43974,column5708,column6251,column726,column82,column946,column1021
column114500,column2145,column338568,column48766,column5851,column664,column768,column833,column938,column1038
column13718,column227934,column316037,column49655,column5755,column6131,column765,column842,column935,column107
column149617,column217207,column318006,column44570,column5517,column6334,column751,column84,column91,column1025
column126435,column240577,column325401,column4129,column5142,column6179,column728,column837,column91,column1020
column131638,column232115,column322450,column45826,column5332,column6280,column759,column846,column947,column1023
column148485,column223640,column317703,column47795,column5362,column6464,column786,column828,column948,column1048
column142338,column226860,column349653,column45223,column580,column6196,column758,column838,column916,column1023
column119750,column217047,column37495,column46962,column5635,column6403,column780,column846,column936,column1013
column119006,column233627,column347,column46132,column5113,column6134,column722,column822,column937,column1023
column112779,column241002,column338485,column46835,column5125,column682,column785,column815,column924,column1023
column140718,column245079,column325558,column47593,column5961,column6463,column724,column815,column911,column105
column14255,column240799,column316463,column47985,column589,column6155,column776,column821,column935,column106
column149797,column22149,column35456,column4461,column5850,column6276,column733,column818,column91,column102
column15679,column241749,column344120,column48077,column5630,column695,column757,column82,column940,column100
column136241,column220432,column342374,column41082,column5712,column6496,column73,column845,column913,column1025
column115286,column214530,column326921,column42285,column59,column6485,column740,column812,column935,column100
column19296,column25617,column35382,column41055,column5614,column6294,column75,column849,column924,column1042
column147304,column234333,column311537,column44071,column5751,column675,column789,column87,column913,column1027
column132241,column232081,column343051,column45113,column5837,column6175,column716,column823,column930,column1014
column146211,column245731,column345052,column45484,column5776,column692,column760,column829,column945,column107
column114573,column216871,column333725,column44752,column5241,column623,column764,column88,column939,column1041
column126248,column231504,column332076,column48137,column5409,column6265,column771,column87,column945,column1041
column118179,column220070,column3762,column42279,column5775,column6382,column786,column814,column923,column1036
column147410,column22108,column321324,column42547,column549,column6325,column742,column83,column93,column1011
column131628,column223412,column323266,column48306,column5570,column6398,column772,column81,column943,column1029
column143494,column22341,column313855,column44925,column5379,column648,column742,column820,column917,column106
column148710,column246193,column331736,column47487,column5712,column6122,column724,column823,column91,column1041
column120981,column233444,column313565,column4847,column5860,column663,column779,column81,column946,column1036
column116951,column235058,column38803,column42867,column5218,column660,column770,column834,column947,column1042
column117706,column2317,column310381,column43990,column5446,column6257,column754,column815,column933,column104
column140047,column226922,column340177,column49987,column5165,column6470,column732,column81,column97,column102
column121257,column214170,column323685,column45725,column5927,column632,column760,column825,column97,column1040
column114048,column28357,column33009,column41840,column50,column6449,column796,column832,column93,column1010
column140065,column246840,column332952,column45578,column5713,column6316,column767,column82,column938,column1023
column129186,column238579,column323006,column44177,column5412,column6167,column769,column825,column940,column102
column117088,column231009,column349696,column43260,column5392,column6450,column751,column816,column914,column1031
column140261,column249474,column322964,column45028,column5474,column6329,column785,column87,column97,column1012
column13536,column221048,column319010,column47614,column5117,column6245,column757,column822,column921,column1015
column12091,column232169,column326903,column46308,column5486,column6168,column729,column839,column91,column1023
column113437,column212232,column334013,column43837,column5388,column6432,column782,column839,column928,column1038
column135458,column239818,column345532,column43838,column5502,column6122,column764,column811,column912,column1037
column118660,column25466,column36932,column46749,column5119,column6340,column795,column832,column938,column106
column143846,column222998,column336309,column43431,column5539,column6274,column744,column815,column96,column1024
column115583,column215829,column323813,column4868,column5815,column6229,column743,column829,column927,column1041
column17556,column217476,column35599,column44177,column5623,column6244,column785,column813,column916,column1039
column114888,column229478,column325703,column46387,column5933,column6419,column72,column818,column933,column1016
column126641,column227924,column35730,column49460,column5589,column6408,column736,column824,column933,column1017
column134724,column24189,column328492,column43086,column5240,column6163,column742,column833,column912,column107
column128853,column242153,column3484,column44822,column5667,column6144,column759,column846,column940,column1035
column130337,column228739,column341920,column48124,column5367,column6165,column770,column87,column917,column1014
column121339,column24556,column337344,column45003,column5869,column6262,column710,column86,column943,column1012
column139887,column238530,column346833,column44542,column5336,column6473,column712,column829,column97,column109
column11113,column235785,column38362,column48380,column5289,column6302,column749,column841,column935,column1017
column138211,column242295,column335881,column49636,column5740,column6141,column712,column832,column947,column1019
column112857,column221788,column31075,column47294,column5922,column659,column775,column87,column936,column1024
column12629,column212074,column337312,column46566,column5152,column6340,column718,column86,column914,column1041
column127364,column248027,column339701,column44031,column5112,column6193,column780,column85,column917,column1026
column138599,column237819,column38874,column47611,column5398,column660,column799,column81,column923,column1029
column11829,column227015,column339531,column48617,column5144,column6469,column728,column832,column932,column1041
column143856,column223192,column32358,column43726,column5396,column660,column714,column812,column912,column1048
column1822,column22353,column337159,column45173,column5210,column6205,column793,column828,column922,column108
column118852,column215784,column331991,column48839,column5483,column6342,column753,column848,column911,column1032
column19811,column231207,column342481,column4207,column5452,column648,column724,column844,column910,column1034
column141510,column244537,column320772,column46164,column5511,column6471,column750,column833,column926,column1014
column133572,column26954,column339815,column41141,column5495,column6274,column729,column831,column915,column107
column142681,column215136,column331379,column45542,column5144,column6112,column713,column831,column943,column1030
column132258,column215357,column345598,column43167,column5158,column668,column783,column826,column948,column1022
column140340,column29997,column35948,column42097,column5668,column6499,column744,column86,column940,column1038
column144819,column246577,column320433,column46467,column5286,column6107,column744,column84,column922,column1030
column118413,column228283,column311042,column44846,column5396,column640,column779,column844,column910,column1045
column116587,column215209,column3995,column48613,column5687,column6310,column728,column824,column944,column1046
column138612,column212063,column35016,column49636,column562,column689,column745,column822,column944,column1029
column127523,column221442,column347258,column44870,column5942,column6226,column772,column816,column949,column1011
column117949,column237132,column348076,column41491,column5711,column6420,column748,column842,column935,column105
column139146,column29109,column313768,column41325,column5890,column6293,column773,column826,column916,column1022
column123055,column21683,column336219,column42109,column5749,column627,column767,column829,column928,column1030
column138711,column244093,column321101,column49707,column5667,column6315,column73,column849,column92,column1033
column122756,column214447,column335021,column48613,column5845,column6144,column780,column829,column926,column1021
column124374,column231419,column335364,column47027,column5159,column6402,column775,column812,column94,column100
column143771,column240428,column348303,column4792,column5710,column629,column717,column88,column947,column106
column123613,column224707,column35703,column45074,column5789,column6380,column70,column810,column925,column100
column134474,column234129,column329433,column45250,column5195,column6266,column766,column85,column91,column100
column121198,column237672,column327782,column46694,column5242,column6317,column769,column85,column941,column1042
column112068,column228471,column329245,column41875,column5725,column628,column781,column811,column95,column1011
column11294,column212029,column338716,column46870,column5650,column6308,column725,column836,column933,column1015
column14211,column24428,column319965,column44303,column5517,column639,column77,column817,column919,column106
column120145,column227416,column318830,column44859,column5875,column655,column774,column819,column912,column1026
column113305,column22359,column344988,column4942,column5729,column6472,column782,column819,column91,column1045
column147843,column246685,column316372,column41819,column5635,column6395,column761,column821,column90,column100
column113320,column230318,column35776,column48031,column5617,column6280,column77,column811,column939,column1028
column149450,column29088,column315883,column49373,column5534,column6394,column771,column840,column915,column1030
column114254,column228541,column322784,column41614,column577,column6128,column779,column821,column934,column1019
column133745,column22812,column322229,column4767,column5779,column6203,column757,column832,column918,column1049
column128803,column232997,column39721,column41341,column5764,column6312,column730,column82,column98,column1026
column136295,column241770,column331250,column46514,column5794,column6436,column791,column833,column98,column1044
column16815,column210180,column338819,column414,column5263,column6433,column71,column842,column910,column109
column121172,column214738,column344526,column45490,column5316,column6325,column715,column820,column940,column1038
column18467,column234137,column346458,column47644,column5854,column6157,column715,column849,column911,column106
column134692,column213099,column310504,column42920,column5759,column612,column753,column816,column916,column1041
column135876,column25751,column328674,column45284,column5622,column6164,column737,column827,column936,column108
column140020,column238691,column322445,column46738,column5732,column6203,column746,column828,column928,column1037
column1480,column25861,column340058,column4681,column5236,column687,column764,column89,column927,column109
column134825,column240673,column313308,column45886,column5288,column6121,column724,column835,column917,column1028
column132383,column228192,column310110,column46555,column5357,column6389,column758,column843,column926,column1010
column129605,column239383,column349757,column45071,column5813,column6479,column738,column843,column916,column1037
column140808,column245236,column37697,column43641,column5243,column6484,column737,column812,column918,column1031
column18525,column240488,column339571,column4768,column5920,column6313,column787,column813,column91,column1027
column129010,column218973,column37891,column41025,column5406,column6325,column76,column81,column946,column1029
column123313,column239586,column344848,column46126,column575,column680,column773,column824,column939,column1044
column135496,column220404,column334892,column42740,column5324,column655,column710,column830,column925,column1010
column111845,column222027,column33905,column43259,column5730,column6440,column736,column826,column944,column1049
column12510,column233489,column312741,column43055,column5645,column656,column775,column849,column94,column1040
column121450,column226338,column320581,column48473,column5502,column6388,column74,column822,column919,column106
column132582,column234090,column344336,column47790,column50,column6296,column780,column833,column914,column1043
column140781,column26520,column323089,column46238,column524,column6235,column747,column842,column935,column1041
column117655,column26324,column33686,column49008,column5930,column6180,column734,column817,column927,column1011
column146543,column239224,column342614,column48371,column5335,column6383,column736,column815,column916,column1027
column147243,column225346,column337387,column48830,column5121,column6124,column735,column829,column940,column108
column14449,column231548,column319249,column49889,column5229,column6327,column764,column837,column97,column104
column124835,column249112,column321252,column47680,column582,column6402,column720,column818,column921,column108
column18557,column238877,column347697,column4202,column57,column67,column737,column84,column911,column1024
column111310,column240240,column349126,column4349,column5706,column6158,column799,column843,column918,column1033
column11368,column210958,column337101,column49855,column5310,column6326,column745,column834,column930,column1034
column144657,column238937,column330687,column45731,column551,column6406,column734,column832,column928,column1026
column134607,column225637,column37025,column42485,column5266,column6226,column765,column82,column915,column109
column15211,column244280,column337254,column46924,column5716,column6337,column75,column86,column924,column1030
column147086,column231112,column342951,column45535,column5290,column6264,column723,column824,column931,column1015
column148214,column219104,column324,column43888,column5674,column6478,column755,column847,column916,column1037
column132323,column234977,column34936,column42412,column5619,column684,column798,column817,column94,column108
column140051,column229382,column333282,column47122,column5182,column6190,column762,column86,column924,column1031
column134557,column247711,column322224,column47937,column5443,column6283,column764,column84,column929,column1046
column132306,column217893,column314965,column41160,column5211,column6260,column760,column825,column922,column101
column19242,column244014,column34155,column46518,column5369,column6157,column764,column84,column911,column1024
column12957,column233451,column342143,column42289,column5297,column6162,column787,column849,column910,column1026
column131191,column237156,column3790,column49843,column5637,column6491,column71,column815,column930,column1015
column140593,column2590,column34178,column43942,column5500,column6186,column719,column833,column93,column104
column14492,column228715,column316986,column44061,column5239,column6287,column786,column87,column91,column1040
column13834,column214533,column333063,column4452,column5653,column6122,column736,column84,column90,column1049
column17203,column239570,column335689,column4515,column5323,column626,column786,column835,column930,column1024
column17070,column231240,column32193,column41988,column5150,column6343,column777,column829,column927,column107
column144966,column242009,column321578,column45919,column5666,column625,column792,column837,column923,column1044
column127687,column220378,column344985,column45079,column5876,column679,column73,column826,column948,column1037
column119233,column211320,column317787,column42015,column5681,column6440,column759,column89,column913,column1019
column135266,column26832,column348530,column41095,column5289,column6376,column783,column835,column912,column1019
column139633,column216219,column312209,column46558,column5227,column6166,column723,column815,column924,column1035
column122187,column236961,column37257,column49795,column5313,column6332,column728,column81,column99,column1010
column134731,column247585,column338548,column41512,column5179,column6113,column78,column81,column93,column102
column113754,column238703,column313661,column49769,column5476,column693,column720,column812,column930,column1046
column140336,column213292,column340174,column4775,column5700,column6133,column771,column82,column917,column1019
column149775,column234509,column3376,column48789,column5747,column6423,column744,column823,column99,column1048
column134171,column227950,column310159,column4789,column5461,column660,column713,column83,column941,column1044
column130855,column246080,column331516,column47329,column5245,column6473,column76,column847,column914,column108
column147942,column241935,column321106,column47392,column5495,column6482,column718,column831,column96,column1011
column111021,column216886,column344590,column43129,column5996,column676,column714,column817,column917,column1042
column11299,column219654,column38133,column49284,column5452,column6420,column787,column817,column926,column1018
column143310,column230431,column335510,column43553,column5251,column6466,column774,column811,column936,column1024
column126273,column2866,column347759,column42889,column5914,column6357,column761,column845,column937,column1016
column19345,column222630,column332196,column43992,column572,column6125,column722,column823,column933,column104
column137613,column228996,column331732,column42571,column5417,column6133,column718,column832,column917,column1044
column17935,column228992,column335062,column41276,column5141,column6422,column734,column823,column946,column1025
column111911,column25324,column316811,column42405,column5127,column638,column72,column847,column915,column1015
column146957,column228477,column39582,column49819,column5645,column6191,column781,column830,column949,column106
column138191,column245118,column348475,column44477,column5150,column674,column747,column818,column938,column1034
column19603,column231609,column317898,column4450,column554,column660,column710,column819,column916,column1037
column147723,column227941,column320433,column42803,column5688,column6453,column785,column80,column919,column1034
column15353,column224529,column323605,column47883,column5422,column6330,column72,column826,column99,column1010
column130410,column237926,column338613,column47640,column5169,column6287,column719,column831,column949,column1040
column128799,column231709,column330855,column44361,column516,column6346,column750,column839,column942,column106
column131900,column236997,column317860,column45028,column5743,column6396,column780,column842,column938,column1036
column138087,column242149,column348291,column46535,column5435,column6168,column772,column828,column917,column1011
column1288,column2425,column323567,column45563,column5853,column679,column73,column810,column90,column1028
column16678,column213846,column315594,column4345,column5210,column6170,column78,column81,column945,column1026
column143387,column241380,column314833,column48177,column5860,column6268,column73,column84,column944,column1047
column142133,column215285,column336600,column48497,column59,column6428,column737,column833,column941,column1038
column112047,column217684,column321448,column4884,column5680,column659,column736,column849,column945,column1020
column134346,column226430,column327498,column44772,column5472,column637,column713,column820,column942,column1014
column138663,column25057,column328752,column41653,column5360,column6453,column786,column85,column98,column105
column13691,column245883,column315209,column46022,column5114,column6191,column739,column81,column924,column1046
column118270,column214135,column36132,column41047,column5896,column6473,column746,column83,column940,column1029
column149635,column223274,column39001,column48385,column5254,column6380,column779,column842,column93,column1022
column112758,column247454,column320806,column43573,column5829,column6187,column714,column819,column910,column1014
column142900,column239138,column330120,column43559,column5208,column6141,column785,column821,column918,column1040
column12451,column29474,column341197,column44811,column5854,column6184,column740,column812,column948,column1019
column126888,column249620,column328376,column46532,column5216,column6187,column771,column831,column941,column108
column135170,column247081,column319835,column45777,column5544,column6462,column786,column831,column96,column1010
column148521,column210485,column333470,column42536,column5475,column688,column725,column827,column91,column104
column121807,column239468,column316278,column43471,column5756,column6148,column711,column839,column935,column1041
column119353,column225283,column3138,column44123,column5984,column6417,column74,column843,column919,column1032
column128301,column218437,column323347,column49090,column5567,column6448,column750,column81,column946,column108
column136169,column222498,column318917,column45141,column5428,column6305,column745,column816,column939,column1029
column148471,column220274,column324141,column41146,column5730,column6196,column733,column813,column90,column1042
column111712,column2521,column312609,column43223,column5109,column6337,column78,column823,column921,column1039
column124195,column238662,column334123,column45587,column5525,column6159,column711,column814,column91,column108
column137285,column213200,column315939,column47628,column5861,column6348,column728,column820,column95,column1018
column116752,column215260,column320765,column48560,column5156,column617,column786,column824,column98,column1036
column1140,column241209,column337941,column41509,column5820,column6202,column710,column826,column938,column1048
column141179,column29772,column317585,column48540,column553,column6182,column794,column846,column91,column1041
column147735,column232250,column32096,column46907,column5256,column6311,column723,column846,column97,column1013
column133109,column243691,column318477,column48944,column5912,column6436,column710,column83,column926,column107
column116877,column24211,column329027,column46264,column5926,column6162,column794,column836,column940,column1010
column131977,column21511,column311024,column42217,column5827,column6177,column768,column84,column937,column100
column143091,column23959,column330792,column4263,column597,column660,column778,column823,column922,column106
column140504,column224815,column344969,column41642,column536,column6456,column737,column810,column923,column1029
column126990,column226845,column335074,column41829,column5662,column658,column714,column817,column95,column1041
column137107,column232729,column317111,column42505,column5597,column673,column764,column815,column931,column1046
column11030,column221591,column339036,column47670,column5832,column6460,column730,column812,column910,column1035
column121987,column210133,column349034,column49230,column5292,column6473,column786,column84,column926,column106
column110299,column220783,column317248,column49787,column5309,column634,column781,column818,column911,column1049
column13758,column2473,column317461,column4514,column5488,column689,column743,column833,column918,column1049
column17451,column235661,column31315,column44617,column563,column6199,column70,column842,column98,column1017
column137001,column21454,column323621,column47472,column5369,column635,column771,column827,column936,column1019
column132548,column27931,column328283,column4925,column5812,column660,column76,column845,column925,column1026
column121540,column21379,column328836,column46946,column5199,column6232,column760,column832,column931,column1038
column121180,column219124,column321838,column4826,column5924,column637,column772,column810,column929,column1035
column123215,column210890,column37677,column49719,column537,column6448,column77,column89,column90,column1021
column143130,column29000,column339756,column48637,column5941,column6330,column755,column828,column90,column1016
column123124,column23452,column349647,column45969,column5606,column668,column727,column812,column934,column1031
column141910,column24799,column339226,column41102,column5539,column6360,column759,column88,column928,column1046
column137648,column215219,column346453,column45444,column5306,column6103,column759,column832,column920,column1036
column1231,column239018,column312398,column42486,column5702,column685,column791,column843,column927,column107
column136919,column212292,column340800,column47666,column5990,column681,column760,column814,column948,column1033
column11797,column216208,column310254,column48998,column5460,column6477,column790,column846,column929,column108
column149121,column220135,column346998,column44192,column5410,column687,column788,column838,column916,column108
column126762,column228655,column328381,column45686,column5372,column6422,column77,column833,column918,column1016
column132282,column245764,column334955,column46856,column5841,column6419,column75,column810,column926,column106
column149278,column21236,column330611,column49352,column5668,column6497,column78,column846,column918,column1035
column131026,column212124,column342986,column44079,column566,column6322,column762,column849,column922,column1030
column119215,column243128,column343497,column46310,column5952,column6440,column757,column82,column98,column108
column131949,column214231,column36624,column47573,column5716,column6184,column714,column825,column918,column1034
column146204,column210682,column344611,column4709,column574,column6288,column78,column835,column932,column101
column18686,column214600,column325459,column49280,column5624,column6136,column769,column848,column947,column1034
column128141,column234770,column33481,column44280,column5624,column6289,column711,column818,column948,column1037
column121254,column229317,column335137,column43342,column5877,column6166,column770,column830,column942,column1032
column132529,column246110,column349819,column45831,column5497,column6465,column785,column838,column916,column1028
column149023,column231641,column33658,column4822,column599,column6245,column716,column85,column923,column104
column112313,column249040,column312956,column41868,column5541,column6357,column724,column80,column933,column1012
column16259,column216698,column314257,column43946,column5162,column677,column77,column812,column934,column1017
column142590,column215527,column347482,column48313,column5981,column6188,column799,column832,column920,column1044
column138736,column220574,column332759,column49729,column5193,column6238,column790,column839,column922,column1037
column13769,column233479,column344970,column49775,column591,column61,column784,column81,column936,column1039
column11482,column229558,column328325,column43769,column5808,column6266,column719,column819,column943,column107
column145167,column214745,column327628,column43571,column5812,column6354,column784,column816,column934,column1021
column112385,column229961,column333594,column41285,column5347,column6294,column782,column835,column926,column1033
column19362,column2325,column38362,column42288,column5139,column6249,column798,column818,column99,column1048
column15871,column29709,column331562,column43553,column5205,column6389,column725,column83,column940,column1037
column125021,column21991,column346832,column4704,column5114,column628,column727,column89,column934,column109
column19761,column25644,column39461,column41437,column5581,column6488,column732,column838,column913,column1014
column129010,column28415,column337405,column40,column5721,column655,column734,column846,column937,column1016
column133666,column242206,column337266,column42228,column5757,column6245,column73,column818,column921,column1019
column18215,column228489,column314308,column46590,column5880,column662,column716,column818,column929,column1023
column122187,column246976,column36438,column4536,column5810,column6249,column763,column837,column948,column1038
column134010,column243238,column326663,column45622,column5218,column6445,column789,column824,column947,column1034
column13297,column216721,column31292,column48574,column5745,column6190,column734,column840,column939,column1022
column135819,column221349,column311635,column47089,column5899,column6444,column796,column842,column945,column1039
column111279,column25077,column329044,column49505,column5493,column6179,column734,column81,column913,column1027
column117699,column228341,column345518,column49052,column5663,column6318,column798,column842,column936,column1038
column19185,column245098,column339231,column49658,column555,column6430,column760,column820,column939,column1042
column17053,column232989,column35668,column45428,column5445,column6302,column741,column816,column933,column1022
column144027,column27172,column348901,column43916,column5178,column6447,column781,column847,column90,column106
column13378,column219146,column311466,column49113,column5830,column6466,column771,column86,column921,column1044
column138693,column247994,column334227,column49555,column5794,column6433,column743,column836,column96,column109
column124778,column230773,column32692,column4109,column5434,column637,column759,column820,column925,column1020
column16086,column220720,column34281,column47564,column582,column6249,column797,column85,column926,column1017
column126566,column229694,column331421,column41644,column5675,column6197,column717,column83,column913,column1038
column122745,column218148,column330156,column45240,column5465,column659,column72,column836,column919,column1020
column16855,column225264,column33262,column45260,column5976,column674,column726,column841,column91,column109
