column136476,column241278,column336214,9297,column5548,column6240,column747,column84,column925,column1027,697,557,167,465
column134831,column217171,column324710,1365,column5226,column6117,column730,column84,column911,column1012,1008,281,33,655
column133932,column237185,column320848,3920,column5907,column640,column763,column85,column946,column1019,108,111,846,809
column142404,column233009,column3374,7738,column5255,column6197,column754,column831,column915,column1024,902,989,51,535
column15763,column238118,column342099,8872,column5568,column6362,column70,column82,column920,column106,364,489,149,811
column129422,column25710,column323084,6467,column5142,column6359,column720,column810,column920,column1047,901,770,797,465
column126200,column245932,column326068,317,column546,column6296,column754,column825,column92,column101,230,308,394,760
column131583,column2807,column3874,790,column5957,column6155,column765,column843,column94,column1010,29,731,424,243
column114115,column234728,column329610,6174,column5541,column6346,column750,column829,column934,column1039,183,358,630,299
column131321,column238210,column345512,2398,column5746,column6247,column730,column833,column90,column106,806,451,885,231
column130576,column2190,column339183,3811,column554,column654,column779,column842,column925,column1048,478,123,148,509
column16103,column227675,column331771,3301,column5793,column6371,column749,column822,column921,column109,507,958,187,392
column112361,column218804,column32285,156,column5609,column6218,column713,column82,column935,column1017,78,194,406,152
column141189,column244567,column343836,4205,column5127,column6311,column787,column825,column917,column1016,172,396,691,401
column139725,column25922,column36806,2221,column5253,column692,column795,column844,column922,column1021,265,829,896,462
column16604,column215553,column324581,4989,column5907,column628,column749,column834,column930,column1019,152,1000,297,725
column134820,column226668,column346340,316,column5163,column6173,column764,column85,column916,column1021,135,43,422,513
column123968,column246401,column33025,6256,column5152,column6109,column799,column833,column92,column1026,494,360,130,234
column141525,column221697,column328826,3401,column5492,column6257,column767,column831,column937,column1048,518,209,899,108
column140188,column220679,column318385,4516,column5169,column6303,column779,column821,column931,column100,32,941,207,871
column138451,column24564,column310437,77,column5372,column6409,column787,column81,column924,column1031,332,1014,931,432
column19945,column28269,column35319,6014,column5538,column6278,column78,column817,column948,column1011,67,548,495,688
column13014,column24480,column328822,399,column5514,column6298,column719,column835,column920,column1040,253,578,869,620
column149255,column227864,column320850,7042,column5720,column6161,column714,column81,column927,column1047,603,389,14,373
column15883,column213715,column338947,9361,column573,column6109,column797,column86,column98,column1026,146,119,395,620
column142060,column216682,column324951,6443,column5910,column6342,column793,column840,column916,column1017,713,994,631,906
column123660,column235769,column37256,6546,column5818,column6109,column715,column826,column912,column104,460,619,870,127
column16066,column246876,column332684,8849,column5396,column6377,column768,column844,column98,column1019,940,614,901,819
column14069,column27654,column323808,9329,column5728,column6185,column729,column88,column915,column1017,514,722,577,988
column13477,column246225,column340756,1442,column5347,column6251,column799,column826,column927,column1041,800,434,633,1014
column133871,column21895,column31273,8735,column5178,column6416,column735,column822,column924,column1028,933,347,929,760
column14503,column234764,column318479,4196,column5233,column6247,column740,column827,column933,column1046,585,622,17,913
column116595,column220035,column315055,6144,column5269,column657,column750,column834,column944,column1049,228,453,600,607
column127686,column221410,column333615,5669,column5464,column672,column718,column86,column913,column1013,89,468,704,590
column14956,column216362,column330731,4498,column5523,column671,column765,column824,column930,column1017,907,252,613,197
column144777,column2181,column345297,8065,column5962,column6324,column719,column813,column936,column1039,558,842,90,560
column11789,column222634,column334299,8460,column5888,column6109,column723,column87,column910,column1021,148,200,219,417
column1468,column247548,column328010,6030,column5663,column667,column742,column810,column928,column1019,93,996,856,742
column12077,column213387,column326590,8521,column5658,column6473,column794,column818,column95,column1033,387,581,664,975
column120565,column242969,column320905,5228,column5399,column6322,column748,column840,column944,column1027,70,238,525,857
column133741,column224632,column315981,3377,column5724,column6200,column76,column816,column92,column1042,117,357,211,776
column119835,column229465,column320660,4800,column5845,column6332,column799,column839,column941,column1022,235,898,146,309
column116648,column233578,column321503,9088,column5354,column6105,column762,column837,column942,column1024,440,143,783,764
column141028,column240316,column326743,7858,column5292,column6221,column741,column835,column935,column1015,280,290,530,321
column139746,column219669,column39806,8423,column5438,column6315,column721,column811,column948,column1037,673,202,850,149
column142273,column25924,column336131,1455,column5414,column6442,column762,column821,column947,column1021,425,109,373,614
column111457,column234163,column345565,7146,column5259,column6101,column75,column837,column941,column105,686,748,377,356
column119805,column236529,column317634,2079,column5395,column6360,column727,column80,column947,column1014,866,109,545,732
column112373,column219854,column329514,972,column5784,column6406,column783,column829,column98,column1029,58,926,484,293
column114152,column242120,column338384,4441,column5414,column6268,column741,column82,column937,column1010,861,163,435,930
column124813,column220607,column313753,897,column5827,column6236,column743,column822,column91,column1022,808,419,673,112
column127927,column234034,column31706,2588,column5836,column6397,column778,column846,column946,column106,884,872,30,357
column130822,column23165,column324653,6221,column573,column6198,column797,column846,column92,column1028,107,959,893,279
column142589,column217318,column349084,9087,column5978,column6376,column731,column825,column945,column1021,17,831,69,859
column14612,column226566,column34297,677,column5599,column6205,column792,column87,column927,column1016,397,985,642,1030
column112572,column237894,column341803,1176,column5779,column6375,column781,column849,column94,column1028,275,857,302,199
column136897,column238404,column36397,6845,column5427,column6385,column733,column848,column94,column1039,120,1009,853,808
column138126,column214402,column311425,9556,column5877,column6203,column770,column827,column92,column108,226,584,876,63
column14562,column245105,column331721,224,column5759,column684,column716,column819,column94,column1027,445,369,813,657
column142569,column242434,column399,6802,column5703,column6258,column757,column81,column916,column109,968,155,157,523
column131075,column29064,column344611,9160,column5425,column6323,column757,column87,column933,column1023,909,139,80,474
column110985,column242523,column311203,7377,column5567,column652,column717,column813,column941,column1047,411,210,453,863
column18618,column244910,column347664,8011,column5180,column6253,column742,column844,column95,column1035,810,68,797,870
column128131,column233407,column311626,1728,column5507,column6162,column796,column83,column946,column1028,213,726,206,375
column138707,column232554,column324695,5361,column5107,column6194,column785,column89,column936,column1043,274,692,491,571
column115647,column24549,column313077,8067,column5479,column6480,column751,column80,column938,column1042,747,388,872,508
column18295,column210446,column341914,3433,column5222,column6264,column740,column838,column928,column109,282,788,604,1049
column14067,column25091,column347824,3312,column5702,column6189,column76,column835,column931,column1013,419,497,494,319
column132815,column211377,column323591,2872,column531,column6430,column770,column839,column948,column1020,939,843,193,978
column137031,column237685,column332792,290,column5945,column6280,column790,column818,column934,column1049,679,197,846,621
column116161,column249720,column327895,1057,column530,column6400,column784,column817,column948,column101,208,330,110,542
column119522,column216367,column332021,8280,column5509,column6208,column736,column820,column918,column109,987,392,629,299
column120244,column226819,column343219,5751,column5550,column6348,column791,column817,column926,column1039,29,460,451,1004
column19006,column212888,column37901,3278,column5746,column6143,column745,column845,column91,column100,589,51,76,558
column142280,column237424,column337887,9545,column5892,column6488,column72,column846,column933,column1021,346,831,763,219
column15167,column238692,column316930,7819,column5951,column6181,column777,column824,column917,column1019,543,171,906,221
column119993,column27875,column311544,1131,column5880,column6324,column754,column837,column912,column1034,444,670,285,612
column115629,column230880,column38972,3640,column5392,column6162,column753,column823,column936,column105,294,474,736,945
column143648,column239938,column311264,1901,column5974,column660,column777,column837,column98,column1022,77,40,915,162
column125549,column215651,column322213,9915,column5833,column6198,column794,column86,column923,column1026,220,790,521,765
column143049,column240516,column329304,9872,column5725,column6101,column781,column838,column918,column1046,178,153,957,786
column120771,column249276,column33325,2394,column5423,column6337,column710,column830,column944,column1044,399,29,135,626
column124026,column237784,column319014,4271,column5406,column6268,column749,column847,column928,column1036,188,186,273,501
column126458,column216432,column38057,7494,column5848,column6354,column738,column84,column927,column100,111,686,820,515
column120379,column211707,column341714,7622,column517,column6296,column799,column833,column926,column1011,267,957,767,986
column129649,column242355,column340388,6820,column5494,column6232,column718,column824,column924,column1026,901,771,152,633
column126,column225228,column312661,4793,column5959,column6124,column739,column82,column933,column1044,152,837,666,978
column1554,column228178,column311844,4703,column5220,column6245,column723,column844,column915,column1016,33,527,460,207
column126944,column241970,column320212,9151,column5922,column6273,column713,column816,column936,column1012,124,389,860,765
column133012,column229373,column314490,8548,column596,column6364,column710,column822,column94,column107,538,929,681,145
column132122,column218359,column341206,7342,column5868,column6116,column737,column811,column932,column109,305,661,87,830
column19379,column211946,column329482,7177,column5237,column675,column749,column846,column99,column1020,536,759,530,600
column124888,column229881,column338921,5226,column5465,column6396,column737,column817,column98,column1045,177,730,98,269
column120189,column245134,column323014,6721,column5455,column6161,column718,column80,column941,column107,264,969,844,656
column114027,column212919,column330332,1838,column5365,column6315,column744,column839,column948,column1027,963,820,77,894
column12240,column244653,column330158,6162,column5165,column6169,column764,column810,column925,column1038,219,445,414,376
column143937,column228039,column32672,1130,column5699,column6484,column766,column816,column97,column1015,221,685,84,673
column131341,column233760,column344698,20,column5730,column6175,column744,column89,column914,column1025,665,804,245,283
column122162,column219919,column325777,2008,column5366,column6260,column798,column844,column94,column1018,524,187,70,200
column129641,column237887,column326489,4042,column5860,column6460,column764,column81,column918,column106,1001,852,115,1009
column124317,column244159,column323595,1791,column511,column6367,column74,column84,column948,column1034,748,84,97,96
column138364,column224668,column331322,6324,column5367,column6198,column797,column822,column923,column1019,801,233,123,768
column129847,column238824,column317698,154,column5758,column6172,column738,column823,column929,column109,761,999,137,552
column129946,column234030,column341283,6782,column551,column6343,column71,column847,column936,column1031,191,318,77,967
column112062,column230190,column316160,9110,column5862,column6361,column755,column832,column946,column1037,909,814,322,587
column127736,column243572,column349879,5277,column5652,column690,column74,column834,column939,column1039,800,826,184,751
column141318,column24165,column35892,9732,column5833,column6475,column78,column819,column926,column1010,472,456,540,662
column135919,column234296,column33534,1445,column5240,column615,column71,column87,column917,column102,396,767,416,256
column148977,column233104,column326448,7740,column5171,column69,column775,column827,column915,column1047,691,857,541,259
column146923,column214736,column342473,1036,column5895,column633,column77,column88,column938,column1049,776,327,351,253
column121647,column223701,column341474,6138,column5858,column6257,column771,column84,column97,column108,713,52,241,757
column127601,column239306,column35731,7175,column5896,column6292,column720,column812,column95,column1032,75,207,374,68
column130773,column222546,column343729,5342,column5677,column6334,column797,column812,column96,column1010,483,256,727,354
column147381,column222339,column327916,3369,column5166,column6452,column74,column838,column927,column109,735,129,761,406
column116560,column215170,column314260,7400,column5737,column6445,column71,column86,column936,column100,789,1011,687,807
column132666,column249063,column325604,1605,column5915,column6351,column751,column840,column926,column102,821,59,196,341
column138198,column249298,column328315,6156,column5814,column6387,column79,column830,column913,column1011,855,387,70,909
column121320,column2953,column345009,1040,column5481,column6472,column774,column823,column95,column1031,729,805,68,1014
column144189,column230934,column344589,1872,column521,column690,column713,column88,column941,column101,17,715,599,731
column136117,column24401,column346960,9865,column5280,column6143,column785,column86,column915,column104,792,489,563,723
column131146,column232946,column329371,3451,column541,column6177,column721,column842,column918,column1048,689,438,589,790
column148163,column236735,column3566,7758,column5915,column683,column765,column845,column91,column1043,214,770,729,693
column123401,column241917,column324049,7966,column5382,column6334,column732,column835,column913,column1045,900,388,303,785
column13297,column246982,column327781,6091,column5801,column6288,column714,column826,column937,column1039,919,486,254,527
column121367,column248172,column319159,2698,column5724,column6375,column739,column812,column947,column100,652,956,416,321
column129398,column226879,column35008,6294,column587,column6374,column78,column829,column923,column1036,51,297,816,101
column143332,column25861,column347217,7069,column5321,column6169,column774,column812,column947,column1026,715,798,300,588
column114148,column29770,column324015,6764,column5146,column6422,column781,column833,column923,column1013,831,47,668,722
column142991,column227599,column314319,6717,column5457,column6414,column796,column828,column949,column1040,531,452,279,108
column126804,column229719,column325091,6381,column5526,column6160,column733,column87,column928,column1026,384,481,706,905
column122433,column220658,column349285,8483,column581,column6118,column749,column822,column911,column1029,853,590,64,622
column19900,column27181,column330015,2291,column5427,column640,column713,column80,column921,column1010,44,696,316,489
column122298,column211368,column318572,9077,column5991,column622,column735,column834,column91,column1017,869,329,192,793
column148711,column27813,column327476,5624,column5183,column6144,column73,column82,column916,column1037,365,884,411,475
column117635,column211662,column3725,7015,column5806,column6469,column793,column825,column932,column1031,546,752,275,410
column146385,column242969,column319527,7058,column5277,column6145,column740,column841,column922,column1035,742,523,256,407
column14991,column249020,column340024,1776,column542,column6171,column772,column811,column97,column1043,968,375,917,88
column11229,column225889,column347846,5167,column5320,column6371,column785,column85,column911,column1016,466,58,402,306
column145075,column241709,column315827,9635,column5677,column6277,column750,column848,column949,column1041,744,934,109,650
column143254,column225099,column343649,6996,column5889,column6313,column760,column843,column923,column1030,99,592,816,223
column16510,column224673,column318825,9484,column5755,column666,column794,column843,column947,column1030,98,369,748,605
column125903,column238695,column348608,3758,column5217,column6165,column730,column822,column937,column1049,761,440,286,223
column115121,column242703,column318120,7588,column5460,column6221,column719,column845,column922,column1011,453,582,257,72
column11326,column21723,column31391,5381,column5572,column6276,column796,column832,column97,column1012,170,429,139,404
column140412,column219805,column316107,711,column5917,column6174,column797,column810,column943,column107,943,504,301,914
column136643,column241967,column338480,4056,column5616,column6406,column721,column839,column916,column1035,298,452,310,1034
column117028,column238767,column36378,2142,column5656,column690,column70,column824,column941,column1011,328,81,790,530
column14891,column26265,column348270,1742,column5647,column6240,column732,column811,column918,column1029,417,187,52,352
column148139,column222518,column327449,9555,column5310,column6328,column730,column818,column99,column1012,285,406,62,781
column12167,column220187,column317609,7145,column5462,column6218,column72,column823,column946,column100,363,519,221,862
column110495,column233976,column37782,5981,column5741,column6203,column745,column839,column926,column1043,459,96,207,567
column119985,column248886,column331428,6923,column5770,column6185,column713,column817,column937,column1027,84,110,559,661
column135509,column21304,column336104,4213,column5470,column6495,column785,column830,column932,column108,499,345,475,201
column11902,column240045,column334712,2806,column5369,column6138,column716,column823,column923,column1020,26,735,241,413
column134403,column219880,column325808,1862,column5825,column6334,column735,column81,column910,column1029,921,682,986,221
column131882,column225980,column31144,3195,column5312,column6258,column736,column841,column949,column1044,355,654,863,1027
column119510,column214741,column320720,5820,column5735,column6111,column712,column823,column937,column1013,392,322,1001,506
column14472,column239138,column35909,499,column543,column6219,column748,column836,column929,column106,865,224,239,345
column142059,column22636,column330533,4188,column5253,column6335,column796,column810,column922,column1032,565,872,782,493
column19602,column237019,column33840,7700,column5350,column6308,column785,column89,column943,column1022,406,246,733,631
column140868,column245286,column35176,9358,column5960,column693,column730,column825,column935,column1043,639,885,857,794
column17209,column238862,column331188,7121,column5815,column6108,column727,column832,column945,column102,908,767,412,137
column146008,column28378,column39705,3790,column5841,column6208,column781,column831,column931,column101,707,561,909,367
column149443,column29442,column321061,5488,column5934,column614,column74,column86,column924,column102,144,377,247,948
column115676,column234464,column316125,7358,column5272,column6120,column755,column812,column99,column1029,280,955,562,737
column119499,column224709,column31962,4465,column5731,column6387,column795,column842,column910,column1021,209,179,26,76
column12505,column232286,column327825,7373,column5123,column6355,column724,column89,column933,column1029,847,161,641,727
column143579,column29062,column325572,4072,column5976,column6256,column771,column846,column932,column1018,805,580,442,104
column13769,column224370,column311455,2474,column5876,column667,column788,column826,column914,column1017,386,771,479,737
column15343,column24915,column315357,7994,column5921,column625,column763,column828,column92,column1038,533,272,709,637
column113830,column232876,column326399,2124,column5396,column643,column738,column826,column939,column1010,499,564,763,785
column13576,column241633,column340142,5867,column5431,column6272,column715,column811,column96,column1045,120,691,805,534
column131459,column235915,column323864,5953,column5357,column6299,column719,column823,column915,column1034,341,168,456,991
column15583,column235882,column31701,899,column5576,column643,column789,column840,column92,column1031,807,337,201,850
column143817,column26452,column322454,9264,column5695,column678,column712,column828,column937,column109,511,425,54,888
column139286,column217946,column326622,6650,column5545,column6412,column758,column813,column94,column1041,574,500,301,307
column112386,column239368,column326329,5842,column5601,column6184,column776,column816,column912,column1013,492,36,44,141
column144095,column2742,column319231,8285,column5984,column6498,column749,column839,column913,column1046,715,809,138,211
column119466,column210308,column323865,6487,column5935,column6492,column725,column826,column92,column1037,953,721,554,658
column137920,column246364,column316010,4964,column5552,column6412,column762,column822,column946,column108,497,970,430,1031
column135374,column213467,column334402,7951,column5380,column657,column714,column89,column910,column1046,415,882,371,69
column119682,column218254,column37248,4464,column5931,column6280,column776,column834,column913,column1043,782,1007,847,692
column124198,column225591,column344724,3877,column5636,column60,column737,column849,column944,column108,564,79,189,575
column147234,column234134,column317475,6825,column5543,column6431,column777,column819,column919,column1015,10,279,245,930
column139877,column224327,column313486,5457,column5458,column6153,column745,column819,column926,column1023,471,528,522,184
column119673,column249400,column311893,9473,column5838,column6485,column787,column848,column942,column108,305,220,676,655
column13707,column211147,column325974,5225,column5153,column6223,column753,column816,column939,column1030,124,617,780,864
column136447,column248704,column326295,2749,column5630,column6209,column769,column848,column943,column1029,918,402,959,257
column126759,column29896,column318345,5109,column592,column645,column730,column839,column97,column1024,898,995,920,269
column186,column245209,column331241,5388,column555,column6423,column778,column842,column921,column109,428,113,923,793
column134019,column213041,column349770,9902,column5277,column653,column722,column810,column929,column105,679,372,727,709
column19102,column2788,column311718,3468,column5518,column6206,column798,column82,column930,column1049,12,200,924,596
column121474,column238191,column342063,5763,column5917,column6240,column72,column811,column90,column104,534,805,5,677
column115679,column229993,column332833,7572,column5824,column61,column717,column843,column931,column1042,1008,233,63,831
column17386,column228253,column346881,1357,column5900,column6171,column780,column818,column925,column1015,359,463,306,935
column130863,column23136,column341185,7748,column5600,column6105,column794,column845,column930,column108,656,610,14,1005
column149989,column227851,column323747,9151,column5352,column6477,column761,column831,column94,column1036,634,241,859,498
column11358,column236927,column313041,2372,column5545,column6235,column763,column836,column927,column1041,408,177,788,237
column144477,column230461,column328717,7824,column5441,column6487,column732,column826,column92,column1015,557,542,935,204
column15980,column239,column32334,2883,column5919,column6434,column716,column835,column927,column100,1007,419,360,462
column147347,column23523,column39144,648,column5168,column6476,column72,column811,column99,column1035,832,751,140,296
column121956,column25710,column35265,8065,column5988,column6141,column710,column80,column99,column1044,77,768,958,122
column121761,column233702,column346012,7265,column5882,column645,column78,column827,column92,column109,167,750,801,712
column113691,column229822,column314568,2270,column5502,column6191,column766,column839,column946,column101,255,541,405,1047
column149126,column24448,column331183,7294,column5819,column6288,column763,column838,column913,column1021,191,899,938,124
column121037,column22971,column332586,4910,column5978,column6335,column747,column81,column932,column1047,997,959,188,444
column18381,column222473,column331615,4785,column5480,column6122,column775,column814,column98,column1022,722,808,628,288
column14559,column225722,column341572,9386,column5492,column6463,column798,column837,column931,column1020,146,943,847,988
column113772,column225688,column328190,1122,column5836,column6461,column769,column818,column927,column1038,525,520,46,753
column119471,column233210,column335483,3787,column591,column660,column73,column832,column944,column1021,1008,318,705,499
column139462,column24869,column32518,8677,column5930,column6443,column78,column80,column938,column1035,99,687,208,578
column126941,column214643,column342750,5355,column5844,column6275,column761,column821,column932,column1037,800,500,168,871
column18099,column216325,column314649,5973,column5188,column6375,column799,column83,column927,column1014,826,698,905,401
column123325,column241684,column335928,5516,column5859,column619,column779,column834,column945,column1035,366,119,71,197
column128693,column28486,column320250,7275,column5685,column651,column739,column830,column943,column1048,190,971,213,129
column131469,column217957,column335058,7095,column581,column6465,column760,column842,column931,column1021,285,442,928,167
column136429,column224260,column349200,9186,column5180,column6271,column753,column826,column932,column1039,95,65,222,776
column124697,column29159,column335281,1985,column5551,column6106,column78,column80,column930,column1021,16,739,792,630
column139654,column28044,column321255,7098,column5586,column6199,column762,column820,column98,column1036,490,504,248,789
column142327,column28244,column346918,3654,column5327,column676,column783,column834,column917,column1045,166,438,403,436
column131264,column28088,column344389,1911,column5841,column6282,column753,column815,column920,column1013,821,353,848,413
column131653,column234666,column319521,3479,column563,column6267,column790,column86,column934,column1042,450,672,722,329
column112208,column218214,column312740,7959,column5316,column692,column772,column815,column930,column1031,764,200,835,263
column116364,column224457,column317348,2953,column5156,column6470,column743,column83,column916,column1041,627,433,318,629
column17901,column210127,column35704,1006,column5796,column6287,column759,column811,column919,column1031,627,615,271,162
column111962,column232220,column345725,5354,column5966,column6166,column772,column842,column944,column105,697,996,214,287
column18092,column230573,column327713,9924,column5676,column6358,column74,column83,column915,column1020,768,413,594,962
column136439,column21469,column35446,4020,column5910,column6258,column738,column822,column937,column1030,626,505,366,800
column112634,column233005,column31713,4571,column585,column6289,column74,column846,column947,column1025,735,966,206,938
column13058,column211432,column319164,6725,column5964,column6308,column72,column846,column917,column106,399,497,22,522
column133924,column221773,column348011,2195,column5195,column6343,column762,column837,column919,column1041,886,595,145,780
column117576,column24640,column332890,8953,column5534,column653,column726,column848,column918,column1011,528,535,357,941
column11534,column212244,column347881,6574,column5355,column6271,column753,column842,column91,column1044,733,870,832,138
column111055,column211334,column35606,6104,column5244,column65,column799,column838,column92,column1032,232,277,88,655
column123657,column236078,column331790,2520,column5203,column6126,column754,column844,column929,column1042,736,90,860,995
column16448,column240375,column328837,4673,column5458,column6184,column724,column849,column91,column1030,700,488,507,560
column147417,column235573,column313221,232,column5963,column6245,column729,column843,column97,column1027,349,182,833,984
column148015,column210897,column337701,6837,column5809,column61,column72,column823,column935,column1028,767,828,516,535
column118608,column215009,column32376,5548,column5762,column668,column744,column89,column937,column1014,882,217,119,269
column133580,column218128,column335716,8906,column556,column684,column777,column828,column923,column1034,586,674,21,90
column116782,column219248,column34463,362,column5987,column6412,column766,column847,column92,column1011,559,561,801,1048
column135479,column28176,column343928,5623,column5964,column6257,column787,column842,column92,column103,322,204,622,936
column144251,column211926,column326806,8894,column5628,column695,column781,column835,column934,column1025,474,525,468,168
column11592,column233939,column343933,1864,column5533,column658,column768,column87,column97,column1044,97,773,652,843
column18973,column23560,column34563,584,column5570,column6205,column734,column86,column947,column1047,978,772,371,902
column130716,column245268,column338215,543,column5409,column6410,column786,column812,column93,column1038,544,845,904,972
column11376,column227402,column36285,1476,column5437,column6242,column712,column831,column925,column1033,991,202,42,713
column113988,column213927,column328724,8169,column5822,column647,column778,column85,column942,column1049,58,1011,804,70
column126481,column220498,column348788,4397,column5422,column6176,column790,column831,column915,column1012,874,799,156,93
column139536,column218941,column347888,4428,column5792,column6391,column71,column82,column97,column1030,763,283,55,318
column17368,column214653,column345607,5151,column5880,column6439,column775,column844,column91,column1028,574,649,130,368
column128196,column213453,column319577,5114,column5126,column6323,column714,column814,column95,column1024,157,581,287,432
column125603,column234699,column333529,8632,column5600,column6152,column788,column831,column95,column1028,263,242,694,222
column121482,column245113,column346736,6550,column5927,column6424,column712,column841,column96,column1031,733,842,791,308
column1886,column234817,column342953,9884,column5606,column6218,column769,column848,column937,column1021,544,655,445,583
column115473,column210189,column330543,6735,column5431,column67,column744,column86,column944,column1038,801,548,806,262
column136393,column244361,column320119,9940,column524,column6119,column79,column827,column924,column1049,130,735,132,228
column11246,column226170,column332589,4871,column5940,column6179,column795,column80,column923,column1021,155,684,286,669
column116609,column249951,column324541,3319,column5390,column651,column732,column827,column926,column1043,687,982,58,331
column126221,column24460,column312824,6067,column592,column6361,column769,column818,column931,column1033,448,665,163,762
column113199,column215738,column36171,166,column5145,column6131,column733,column821,column923,column1049,187,237,312,724
column113932,column246419,column320080,2759,column5919,column6362,column751,column84,column96,column1027,840,713,963,609
column135232,column26116,column321344,9642,column5461,column617,column768,column835,column918,column1045,143,988,500,956
column18563,column231639,column347371,5212,column590,column687,column737,column821,column923,column1037,853,609,486,337
column142640,column222361,column312052,3903,column5617,column643,column723,column843,column912,column1019,565,357,680,371
column148309,column22239,column311616,2067,column5574,column6163,column745,column816,column939,column1014,736,884,25,631
column138594,column248185,column339657,2387,column5395,column6363,column762,column812,column912,column1016,537,1017,863,823
column124621,column225054,column36248,9321,column5518,column6107,column766,column835,column933,column1029,83,273,274,157
column123521,column23439,column331771,9842,column5448,column6177,column786,column818,column936,column1033,123,341,136,375
column16695,column212110,column334537,5849,column5419,column6468,column756,column849,column943,column1034,754,406,99,527
column132983,column25664,column332005,7780,column5370,column6168,column787,column822,column911,column1015,531,447,979,194
column111168,column218879,column335346,3308,column5553,column697,column729,column848,column913,column108,147,274,443,978
column127258,column233429,column318017,1583,column5810,column6310,column794,column820,column96,column1039,228,441,752,839
column135753,column229772,column328956,1731,column5200,column6428,column754,column845,column943,column105,336,738,958,477
column130,column217082,column322540,4212,column5683,column6123,column713,column88,column927,column1046,419,306,17,103
column148962,column25486,column349851,1598,column5641,column697,column772,column825,column99,column102,913,56,583,687
column17042,column26056,column337683,5421,column5930,column677,column754,column836,column934,column1039,26,490,566,407
column16194,column230399,column337392,6605,column5843,column6420,column719,column816,column917,column1044,742,756,29,542
column136043,column220021,column320033,5683,column5334,column6160,column768,column833,column940,column1046,106,438,530,58
column11660,column213551,column339182,8611,column5897,column6145,column727,column838,column926,column1031,412,493,726,556
column115526,column234502,column345868,9558,column5156,column64,column722,column820,column916,column109,785,303,207,907
column131605,column24222,column328534,6021,column5548,column6247,column738,column80,column98,column1031,741,374,413,955
column125684,column236819,column316011,5594,column5382,column617,column747,column818,column90,column1040,661,696,23,77
column139002,column229728,column349109,8811,column5393,column6311,column712,column825,column917,column101,240,765,559,850
column137333,column244212,column32071,92,column539,column6408,column768,column823,column940,column1030,346,800,206,252
column112886,column228457,column322954,4734,column5379,column6143,column748,column812,column917,column1012,691,793,550,1031
column116201,column232182,column317595,2993,column5464,column6345,column76,column812,column941,column1029,495,933,891,691
column112063,column214085,column322810,4082,column5560,column612,column79,column823,column99,column1048,810,229,320,586
column11243,column224530,column31808,9161,column5102,column6123,column759,column842,column947,column1041,79,1001,447,609
column17776,column249497,column311989,4848,column5638,column653,column771,column841,column96,column1017,937,916,35,302
column17518,column240439,column345609,1466,column5886,column6439,column760,column83,column924,column1014,363,518,389,904
column111541,column229489,column349803,9541,column5805,column688,column799,column89,column916,column1010,799,677,169,230
column148840,column234774,column341286,1509,column5762,column6425,column724,column814,column944,column1018,833,115,389,869
column126863,column243796,column35391,655,column5416,column6196,column784,column816,column945,column1036,49,484,662,708
column137111,column235414,column34799,3722,column5884,column6376,column718,column822,column99,column1025,100,709,826,439
column149746,column231501,column342646,4337,column5453,column6386,column734,column814,column948,column107,785,111,70,734
column142141,column211221,column317038,113,column5590,column6236,column747,column89,column920,column108,837,158,383,518
column128424,column220876,column311922,1111,column5878,column6307,column757,column844,column925,column105,105,865,539,1046
column119151,column29387,column343090,3112,column577,column6168,column731,column89,column934,column1028,127,193,463,726
column126582,column219385,column3340,4570,column5927,column6365,column744,column818,column94,column1020,96,732,848,625
column128434,column240736,column318295,1360,column5174,column6390,column72,column829,column922,column1030,133,739,298,1006
column137961,column214214,column315674,3281,column5955,column6289,column750,column828,column94,column1043,672,368,63,793
column1372,column218875,column34425,8734,column5795,column6351,column799,column84,column931,column100,560,238,948,220
column130625,column22845,column340115,8868,column5188,column65,column768,column849,column915,column1038,464,218,887,1049
column110678,column221275,column347974,1157,column5116,column6290,column733,column827,column916,column1046,458,271,592,442
column12299,column220898,column39673,677,column5683,column6429,column731,column826,column933,column1019,84,242,268,830
column123586,column248054,column35243,7597,column59,column659,column751,column87,column90,column1049,322,648,299,979
column138465,column231978,column3348,6882,column542,column623,column717,column818,column928,column1043,236,75,669,96
column113844,column27481,column336494,6278,column524,column634,column744,column815,column922,column1012,471,33,790,424
column115588,column26956,column333639,6300,column5140,column6468,column756,column88,column921,column102,582,704,124,943
column14730,column27101,column38393,4397,column5135,column6149,column735,column835,column936,column1028,251,461,984,593
column1473,column215521,column311011,6185,column5367,column6299,column764,column839,column921,column1023,344,364,145,972
column111983,column237363,column342925,2016,column5620,column6343,column718,column834,column913,column1025,370,44,347,605
column17001,column247517,column37494,7632,column5568,column6302,column76,column832,column90,column106,235,81,720,537
column112031,column236322,column313109,3537,column5306,column6273,column714,column826,column910,column108,107,978,515,808
column134318,column235631,column36252,9167,column5178,column6464,column710,column817,column917,column1045,163,608,271,941
column111946,column225127,column340182,2309,column517,column6310,column760,column818,column925,column1010,915,591,996,508
column126784,column242830,column32755,4530,column539,column6119,column734,column839,column96,column1046,743,867,180,93
column130702,column243319,column348206,1977,column5717,column6352,column787,column839,column927,column1034,541,942,624,252
column112251,column244053,column315258,502,column5533,column6271,column798,column823,column924,column1046,497,25,497,639
column118103,column2957,column327462,9729,column542,column6216,column795,column816,column91,column1034,383,1010,404,307
